date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:02	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:34:57%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%aa%d8%b9%d9%84%d9%8a%d9%85/123academy	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%aa%d8%b9%d9%84%d9%8a%d9%85/123academy	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%aa%d8%b9%d9%84%d9%8a%d9%85/)
11:35:04	1084/1084	---M--	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/feed/index.html	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/)
11:35:07	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:02%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/refaaeenet	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/refaaeenet.208.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/)
11:35:11	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:07%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/refaaee	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/refaaee.209.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/)
11:35:16	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:12%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/123academy	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/123academy.20a.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d9%89/)
11:35:20	1084/1084	---M--	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/feed/index.html	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/)
11:35:21	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:17%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/refaaeenet	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/refaaeenet.20b.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/)
11:35:25	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:21%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/refaaee	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/refaaee	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/)
11:35:30	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:26%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/123academy	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/123academy.20d.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b3%d9%84%d9%88%d9%83%d9%89/)
11:35:33	1134/1134	---M--	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/feed/index.html	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/)
11:35:35	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:31%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/refaaeenet	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/refaaeenet.20e.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/)
11:35:40	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:36%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/refaaee	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/refaaee.20f.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/)
11:35:45	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:40%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/123academy	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/123academy	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d9%85%d8%a7%d9%86/)
11:35:48	1142/1142	---M--	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/feed/index.html	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/)
11:35:50	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:45%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/refaaeenet	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/refaaeenet.211.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/)
11:35:54	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:50%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/refaaee	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/refaaee	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/)
11:35:59	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:55%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/123academy	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/123academy.213.delayed	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a8%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%8a%d8%a9/)
11:36:02	1076/1076	---M--	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/feed/index.html	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/)
11:36:04	59627/59627	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:35:59%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/refaaeenet	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/refaaeenet	(from http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b9%d9%84%d8%a7%d8%ac/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%89/)
